item,itemLabel,uri
http://www.wikidata.org/entity/Q3444710,carton,http://wordnet-rdf.princeton.edu/wn30/02971356-n
http://www.wikidata.org/entity/Q2436595,table tennis ball,http://wordnet-rdf.princeton.edu/wn30/03942813-n
http://www.wikidata.org/entity/Q654290,trench coat,http://wordnet-rdf.princeton.edu/wn30/04479046-n
http://www.wikidata.org/entity/Q673687,racing automobile,http://wordnet-rdf.princeton.edu/wn30/04037443-n
http://www.wikidata.org/entity/Q1137441,yawl,http://wordnet-rdf.princeton.edu/wn30/04612504-n
http://www.wikidata.org/entity/Q1317634,cauldron,http://wordnet-rdf.princeton.edu/wn30/02939185-n
http://www.wikidata.org/entity/Q1354040,white coat,http://wordnet-rdf.princeton.edu/wn30/03630383-n
http://www.wikidata.org/entity/Q1444534,tripod,http://wordnet-rdf.princeton.edu/wn30/04485082-n
http://www.wikidata.org/entity/Q4243098,hook,http://wordnet-rdf.princeton.edu/wn30/03532672-n
http://www.wikidata.org/entity/Q1721055,coffeepot,http://wordnet-rdf.princeton.edu/wn30/03063689-n
http://www.wikidata.org/entity/Q1762390,wooden spoon,http://wordnet-rdf.princeton.edu/wn30/04597913-n
http://www.wikidata.org/entity/Q1890958,oxygen mask,http://wordnet-rdf.princeton.edu/wn30/03868863-n
http://www.wikidata.org/entity/Q1906859,chain-link fencing,http://wordnet-rdf.princeton.edu/wn30/03000134-n
http://www.wikidata.org/entity/Q10817602,pineapple,http://wordnet-rdf.princeton.edu/wn30/07753275-n
http://www.wikidata.org/entity/Q17053748,Chickadee,http://wordnet-rdf.princeton.edu/wn30/01592084-n
http://www.wikidata.org/entity/Q21980641,barbershop,http://wordnet-rdf.princeton.edu/wn30/02791270-n
http://www.wikidata.org/entity/Q28659441,rain barrel,http://wordnet-rdf.princeton.edu/wn30/04049303-n
http://www.wikidata.org/entity/Q5185,Nematoda,http://wordnet-rdf.princeton.edu/wn30/01930112-n
http://www.wikidata.org/entity/Q5843,backpack,http://wordnet-rdf.princeton.edu/wn30/02769748-n
http://www.wikidata.org/entity/Q14125,bow tie,http://wordnet-rdf.princeton.edu/wn30/02883205-n
http://www.wikidata.org/entity/Q16560,palace,http://wordnet-rdf.princeton.edu/wn30/03877845-n
http://www.wikidata.org/entity/Q14963,rocking chair,http://wordnet-rdf.princeton.edu/wn30/04099969-n
http://www.wikidata.org/entity/Q14976,snowplow,http://wordnet-rdf.princeton.edu/wn30/04252225-n
http://www.wikidata.org/entity/Q30178,jellyfish,http://wordnet-rdf.princeton.edu/wn30/01910747-n
http://www.wikidata.org/entity/Q30197,Panthera uncia,http://wordnet-rdf.princeton.edu/wn30/02128757-n
http://www.wikidata.org/entity/Q23490,wine bottle,http://wordnet-rdf.princeton.edu/wn30/04591713-n
http://www.wikidata.org/entity/Q171529,canoe,http://wordnet-rdf.princeton.edu/wn30/02951358-n
http://www.wikidata.org/entity/Q182916,gondola,http://wordnet-rdf.princeton.edu/wn30/03447447-n
http://www.wikidata.org/entity/Q200764,bookstore,http://wordnet-rdf.princeton.edu/wn30/02871525-n
http://www.wikidata.org/entity/Q191851,vase,http://wordnet-rdf.princeton.edu/wn30/04522168-n
http://www.wikidata.org/entity/Q204917,whistle,http://wordnet-rdf.princeton.edu/wn30/04579432-n
http://www.wikidata.org/entity/Q101674,vacuum cleaner,http://wordnet-rdf.princeton.edu/wn30/04517823-n
http://www.wikidata.org/entity/Q129026,great white shark,http://wordnet-rdf.princeton.edu/wn30/01484850-n
http://www.wikidata.org/entity/Q129544,dugong,http://wordnet-rdf.princeton.edu/wn30/02074367-n
http://www.wikidata.org/entity/Q131250,Mantodea,http://wordnet-rdf.princeton.edu/wn30/02236044-n
http://www.wikidata.org/entity/Q152095,bathtub,http://wordnet-rdf.princeton.edu/wn30/02808440-n
http://www.wikidata.org/entity/Q148319,planetarium,http://wordnet-rdf.princeton.edu/wn30/03956157-n
http://www.wikidata.org/entity/Q162029,Lagopus,http://wordnet-rdf.princeton.edu/wn30/01796340-n
http://www.wikidata.org/entity/Q168327,Capra ibex,http://wordnet-rdf.princeton.edu/wn30/02417914-n
http://www.wikidata.org/entity/Q37929,Scottish Deerhound,http://wordnet-rdf.princeton.edu/wn30/02092002-n
http://www.wikidata.org/entity/Q37558,Border Terrier,http://wordnet-rdf.princeton.edu/wn30/02093754-n
http://www.wikidata.org/entity/Q37530,Australian Terrier,http://wordnet-rdf.princeton.edu/wn30/02096294-n
http://www.wikidata.org/entity/Q46311,bow,http://wordnet-rdf.princeton.edu/wn30/02879718-n
http://www.wikidata.org/entity/Q46384,microphone,http://wordnet-rdf.princeton.edu/wn30/03759954-n
http://www.wikidata.org/entity/Q40357,prison,http://wordnet-rdf.princeton.edu/wn30/04005630-n
http://www.wikidata.org/entity/Q37828,refrigerator,http://wordnet-rdf.princeton.edu/wn30/04070727-n
http://www.wikidata.org/entity/Q83363,jeans,http://wordnet-rdf.princeton.edu/wn30/03594734-n
http://www.wikidata.org/entity/Q76574,maypole,http://wordnet-rdf.princeton.edu/wn30/03733131-n
http://www.wikidata.org/entity/Q83207,crossword,http://wordnet-rdf.princeton.edu/wn30/06785654-n
http://www.wikidata.org/entity/Q102626,binoculars,http://wordnet-rdf.princeton.edu/wn30/02841315-n
http://www.wikidata.org/entity/Q214638,sleeping bag,http://wordnet-rdf.princeton.edu/wn30/04235860-n
http://www.wikidata.org/entity/Q273291,hermit crab,http://wordnet-rdf.princeton.edu/wn30/01986214-n
http://www.wikidata.org/entity/Q1196123,military uniform,http://wordnet-rdf.princeton.edu/wn30/03763968-n
http://www.wikidata.org/entity/Q1339732,dog sled,http://wordnet-rdf.princeton.edu/wn30/03218198-n
http://www.wikidata.org/entity/Q412770,infant bed,http://wordnet-rdf.princeton.edu/wn30/02804414-n
http://www.wikidata.org/entity/Q421904,ring binder,http://wordnet-rdf.princeton.edu/wn30/02840245-n
http://www.wikidata.org/entity/Q483453,fountain,http://wordnet-rdf.princeton.edu/wn30/03388043-n
http://www.wikidata.org/entity/Q483444,kimono,http://wordnet-rdf.princeton.edu/wn30/03617480-n
http://www.wikidata.org/entity/Q1629107,filing cabinet,http://wordnet-rdf.princeton.edu/wn30/03337140-n
http://www.wikidata.org/entity/Q623270,horizontal bar,http://wordnet-rdf.princeton.edu/wn30/03535780-n
http://www.wikidata.org/entity/Q681515,knee pad,http://wordnet-rdf.princeton.edu/wn30/03623198-n
http://www.wikidata.org/entity/Q745105,odometer,http://wordnet-rdf.princeton.edu/wn30/03841143-n
http://www.wikidata.org/entity/Q753779,passenger car,http://wordnet-rdf.princeton.edu/wn30/03895866-n
http://www.wikidata.org/entity/Q2374786,combination lock,http://wordnet-rdf.princeton.edu/wn30/03075370-n
http://www.wikidata.org/entity/Q1888786,slip-on shoe,http://wordnet-rdf.princeton.edu/wn30/03680355-n
http://www.wikidata.org/entity/Q1871151,lotion,http://wordnet-rdf.princeton.edu/wn30/03690938-n
http://www.wikidata.org/entity/Q865054,baggage,http://wordnet-rdf.princeton.edu/wn30/02774630-n
http://www.wikidata.org/entity/Q899266,Boletaceae,http://wordnet-rdf.princeton.edu/wn30/13054560-n
http://www.wikidata.org/entity/Q906997,plunger,http://wordnet-rdf.princeton.edu/wn30/03970156-n
http://www.wikidata.org/entity/Q927924,volleyball,http://wordnet-rdf.princeton.edu/wn30/04540053-n
http://www.wikidata.org/entity/Q4126704,common chimpanzee,http://wordnet-rdf.princeton.edu/wn30/02481823-n
http://www.wikidata.org/entity/Q1093742,lemon,http://wordnet-rdf.princeton.edu/wn30/07749582-n
http://www.wikidata.org/entity/Q1138187,cowboy boot,http://wordnet-rdf.princeton.edu/wn30/03124043-n
http://www.wikidata.org/entity/Q1138175,cowboy hat,http://wordnet-rdf.princeton.edu/wn30/03124170-n
http://www.wikidata.org/entity/Q1160505,face powder,http://wordnet-rdf.princeton.edu/wn30/03314780-n
http://www.wikidata.org/entity/Q1151042,paper towel,http://wordnet-rdf.princeton.edu/wn30/03887697-n
http://www.wikidata.org/entity/Q7220961,shovel,http://wordnet-rdf.princeton.edu/wn30/04208210-n
http://www.wikidata.org/entity/Q10304508,Ixodida,http://wordnet-rdf.princeton.edu/wn30/01776313-n
http://www.wikidata.org/entity/Q14458220,strawberry,http://wordnet-rdf.princeton.edu/wn30/07745940-n
http://www.wikidata.org/entity/Q19978874,liturgical costume,http://wordnet-rdf.princeton.edu/wn30/04532106-n
http://www.wikidata.org/entity/Q25841836,electric fan,http://wordnet-rdf.princeton.edu/wn30/03271574-n
http://www.wikidata.org/entity/Q47487920,pill bottle,http://wordnet-rdf.princeton.edu/wn30/03937543-n
http://www.wikidata.org/entity/Q89579852,balance beam,http://wordnet-rdf.princeton.edu/wn30/02777292-n
http://www.wikidata.org/entity/Q43447,centipede,http://wordnet-rdf.princeton.edu/wn30/01784675-n
http://www.wikidata.org/entity/Q43624,Trochilidae,http://wordnet-rdf.princeton.edu/wn30/01833805-n
http://www.wikidata.org/entity/Q35694,jaguar,http://wordnet-rdf.princeton.edu/wn30/02128925-n
http://www.wikidata.org/entity/Q34505,hippopotamus,http://wordnet-rdf.princeton.edu/wn30/02398521-n
http://www.wikidata.org/entity/Q41577,forklift truck,http://wordnet-rdf.princeton.edu/wn30/03384352-n
http://www.wikidata.org/entity/Q44613,monastery,http://wordnet-rdf.princeton.edu/wn30/03781244-n
http://www.wikidata.org/entity/Q12806,abacus,http://wordnet-rdf.princeton.edu/wn30/02666196-n
http://www.wikidata.org/entity/Q17210,container ship,http://wordnet-rdf.princeton.edu/wn30/03095699-n
http://www.wikidata.org/entity/Q11022,screw,http://wordnet-rdf.princeton.edu/wn30/04153751-n
http://www.wikidata.org/entity/Q17592,common ostrich,http://wordnet-rdf.princeton.edu/wn30/01518878-n
http://www.wikidata.org/entity/Q26395,fire salamander,http://wordnet-rdf.princeton.edu/wn30/01629819-n
http://www.wikidata.org/entity/Q22718,axolotl,http://wordnet-rdf.princeton.edu/wn30/01632777-n
http://www.wikidata.org/entity/Q17510,West Highland White Terrier,http://wordnet-rdf.princeton.edu/wn30/02098286-n
http://www.wikidata.org/entity/Q25309,Blattodea,http://wordnet-rdf.princeton.edu/wn30/02233338-n
http://www.wikidata.org/entity/Q31561,acoustic guitar,http://wordnet-rdf.princeton.edu/wn30/02676566-n
http://www.wikidata.org/entity/Q4504,Varanus komodoensis,http://wordnet-rdf.princeton.edu/wn30/01695060-n
http://www.wikidata.org/entity/Q250,computer keyboard,http://wordnet-rdf.princeton.edu/wn30/03085013-n
http://www.wikidata.org/entity/Q168745,Nile crocodile,http://wordnet-rdf.princeton.edu/wn30/01697457-n
http://www.wikidata.org/entity/Q179154,gray whale,http://wordnet-rdf.princeton.edu/wn30/02066245-n
http://www.wikidata.org/entity/Q188877,Brambling,http://wordnet-rdf.princeton.edu/wn30/01530575-n
http://www.wikidata.org/entity/Q188688,swing,http://wordnet-rdf.princeton.edu/wn30/04371774-n
http://www.wikidata.org/entity/Q200724,Great Grey Owl,http://wordnet-rdf.princeton.edu/wn30/01622779-n
http://www.wikidata.org/entity/Q215247,Lissotriton vulgaris,http://wordnet-rdf.princeton.edu/wn30/01630670-n
http://www.wikidata.org/entity/Q217541,sunglasses,http://wordnet-rdf.princeton.edu/wn30/04356056-n
http://www.wikidata.org/entity/Q216916,military aircraft,http://wordnet-rdf.princeton.edu/wn30/04552348-n
http://www.wikidata.org/entity/Q51290,harmonica,http://wordnet-rdf.princeton.edu/wn30/03494278-n
http://www.wikidata.org/entity/Q81714,Petri dish,http://wordnet-rdf.princeton.edu/wn30/03920288-n
http://www.wikidata.org/entity/Q127216,Bald Eagle,http://wordnet-rdf.princeton.edu/wn30/01614925-n
http://www.wikidata.org/entity/Q120043,leatherback sea turtle,http://wordnet-rdf.princeton.edu/wn30/01665541-n
http://www.wikidata.org/entity/Q243519,velvet,http://wordnet-rdf.princeton.edu/wn30/04525038-n
http://www.wikidata.org/entity/Q273318,syringe,http://wordnet-rdf.princeton.edu/wn30/04376876-n
http://www.wikidata.org/entity/Q296984,oil filter,http://wordnet-rdf.princeton.edu/wn30/03843555-n
http://www.wikidata.org/entity/Q1434845,dust jacket,http://wordnet-rdf.princeton.edu/wn30/07248320-n
http://www.wikidata.org/entity/Q1023100,CD player,http://wordnet-rdf.princeton.edu/wn30/02988304-n
http://www.wikidata.org/entity/Q1744391,folding chair,http://wordnet-rdf.princeton.edu/wn30/03376595-n
http://www.wikidata.org/entity/Q1736293,cathode ray tube screen,http://wordnet-rdf.princeton.edu/wn30/04152593-n
http://www.wikidata.org/entity/Q599901,chocolate syrup,http://wordnet-rdf.princeton.edu/wn30/07836838-n
http://www.wikidata.org/entity/Q606777,maze,http://wordnet-rdf.princeton.edu/wn30/03733281-n
http://www.wikidata.org/entity/Q622416,motorboat,http://wordnet-rdf.princeton.edu/wn30/04273569-n
http://www.wikidata.org/entity/Q630415,trimaran,http://wordnet-rdf.princeton.edu/wn30/04483307-n
http://www.wikidata.org/entity/Q4869069,bathroom cabinet,http://wordnet-rdf.princeton.edu/wn30/03742115-n
http://www.wikidata.org/entity/Q744112,nest box,http://wordnet-rdf.princeton.edu/wn30/02843684-n
http://www.wikidata.org/entity/Q754396,gas mask,http://wordnet-rdf.princeton.edu/wn30/03424325-n
http://www.wikidata.org/entity/Q798886,swim cap,http://wordnet-rdf.princeton.edu/wn30/02807133-n
http://www.wikidata.org/entity/Q5328202,Myliobatoidei,http://wordnet-rdf.princeton.edu/wn30/01498041-n
http://www.wikidata.org/entity/Q838747,Dowitcher,http://wordnet-rdf.princeton.edu/wn30/02033041-n
http://www.wikidata.org/entity/Q856584,library building,http://wordnet-rdf.princeton.edu/wn30/03661043-n
http://www.wikidata.org/entity/Q854830,bridegroom,http://wordnet-rdf.princeton.edu/wn30/10148035-n
http://www.wikidata.org/entity/Q907099,measuring cup,http://wordnet-rdf.princeton.edu/wn30/03733805-n
http://www.wikidata.org/entity/Q6566344,drum stick,http://wordnet-rdf.princeton.edu/wn30/03250847-n
http://www.wikidata.org/entity/Q3500725,billiard table,http://wordnet-rdf.princeton.edu/wn30/03982430-n
http://www.wikidata.org/entity/Q7500021,shoe store,http://wordnet-rdf.princeton.edu/wn30/04200800-n
http://www.wikidata.org/entity/Q25397898,fur coat,http://wordnet-rdf.princeton.edu/wn30/03404251-n
http://www.wikidata.org/entity/Q33612712,running shoes,http://wordnet-rdf.princeton.edu/wn30/04120489-n
http://www.wikidata.org/entity/Q47486870,salt shaker,http://wordnet-rdf.princeton.edu/wn30/04131690-n
http://www.wikidata.org/entity/Q47514915,car mirror,http://wordnet-rdf.princeton.edu/wn30/02965783-n
http://www.wikidata.org/entity/Q27066,European badger,http://wordnet-rdf.princeton.edu/wn30/02447366-n
http://www.wikidata.org/entity/Q36794,door,http://wordnet-rdf.princeton.edu/wn30/03221720-n
http://www.wikidata.org/entity/Q35197,mirror,http://wordnet-rdf.princeton.edu/wn30/03773035-n
http://www.wikidata.org/entity/Q32815,mosque,http://wordnet-rdf.princeton.edu/wn30/03788195-n
http://www.wikidata.org/entity/Q503,banana,http://wordnet-rdf.princeton.edu/wn30/07753592-n
http://www.wikidata.org/entity/Q2811,submarine,http://wordnet-rdf.princeton.edu/wn30/04347754-n
http://www.wikidata.org/entity/Q5639,trolleybus,http://wordnet-rdf.princeton.edu/wn30/04487081-n
http://www.wikidata.org/entity/Q8355,violin,http://wordnet-rdf.princeton.edu/wn30/04536866-n
http://www.wikidata.org/entity/Q20459,lighter,http://wordnet-rdf.princeton.edu/wn30/03666591-n
http://www.wikidata.org/entity/Q37668,Homarus americanus,http://wordnet-rdf.princeton.edu/wn30/01983481-n
http://www.wikidata.org/entity/Q47369,harp,http://wordnet-rdf.princeton.edu/wn30/03495258-n
http://www.wikidata.org/entity/Q47722,broccoli,http://wordnet-rdf.princeton.edu/wn30/07714990-n
http://www.wikidata.org/entity/Q82650,taxi,http://wordnet-rdf.princeton.edu/wn30/02930766-n
http://www.wikidata.org/entity/Q147256,Actiniaria,http://wordnet-rdf.princeton.edu/wn30/01914609-n
http://www.wikidata.org/entity/Q147366,gas pump,http://wordnet-rdf.princeton.edu/wn30/03425413-n
http://www.wikidata.org/entity/Q131704,sandal,http://wordnet-rdf.princeton.edu/wn30/04133789-n
http://www.wikidata.org/entity/Q131740,wallet,http://wordnet-rdf.princeton.edu/wn30/04548362-n
http://www.wikidata.org/entity/Q170124,envelope,http://wordnet-rdf.princeton.edu/wn30/03291819-n
http://www.wikidata.org/entity/Q174320,oscilloscope,http://wordnet-rdf.princeton.edu/wn30/03857828-n
http://www.wikidata.org/entity/Q184356,radio telescope,http://wordnet-rdf.princeton.edu/wn30/04044716-n
http://www.wikidata.org/entity/Q210932,airliner,http://wordnet-rdf.princeton.edu/wn30/02690373-n
http://www.wikidata.org/entity/Q192401,fountain pen,http://wordnet-rdf.princeton.edu/wn30/03388183-n
http://www.wikidata.org/entity/Q200403,seat belt,http://wordnet-rdf.princeton.edu/wn30/04162706-n
http://www.wikidata.org/entity/Q207968,guacamole,http://wordnet-rdf.princeton.edu/wn30/07583066-n
http://www.wikidata.org/entity/Q213889,Symphalangus syndactylus,http://wordnet-rdf.princeton.edu/wn30/02483708-n
http://www.wikidata.org/entity/Q216530,waste container,http://wordnet-rdf.princeton.edu/wn30/02747177-n
http://www.wikidata.org/entity/Q218802,pan flute,http://wordnet-rdf.princeton.edu/wn30/03884397-n
http://www.wikidata.org/entity/Q305718,abaya,http://wordnet-rdf.princeton.edu/wn30/02667093-n
http://www.wikidata.org/entity/Q374302,Carpodacus mexicanus,http://wordnet-rdf.princeton.edu/wn30/01532829-n
http://www.wikidata.org/entity/Q390823,burrito,http://wordnet-rdf.princeton.edu/wn30/07880968-n
http://www.wikidata.org/entity/Q471898,safe,http://wordnet-rdf.princeton.edu/wn30/04125021-n
http://www.wikidata.org/entity/Q508918,hockey puck,http://wordnet-rdf.princeton.edu/wn30/04019541-n
http://www.wikidata.org/entity/Q613972,tray,http://wordnet-rdf.princeton.edu/wn30/04476259-n
http://www.wikidata.org/entity/Q1165686,Grifola frondosa,http://wordnet-rdf.princeton.edu/wn30/13052670-n
http://www.wikidata.org/entity/Q1225105,digital clock,http://wordnet-rdf.princeton.edu/wn30/03196217-n
http://www.wikidata.org/entity/Q1190275,fireboat,http://wordnet-rdf.princeton.edu/wn30/03344393-n
http://www.wikidata.org/entity/Q1190777,bullock cart,http://wordnet-rdf.princeton.edu/wn30/03868242-n
http://www.wikidata.org/entity/Q1267584,shower cap,http://wordnet-rdf.princeton.edu/wn30/04209133-n
http://www.wikidata.org/entity/Q1874394,paddle wheel,http://wordnet-rdf.princeton.edu/wn30/03874293-n
http://www.wikidata.org/entity/Q658353,mousetrap,http://wordnet-rdf.princeton.edu/wn30/03794056-n
http://www.wikidata.org/entity/Q755174,disc brake,http://wordnet-rdf.princeton.edu/wn30/03208938-n
http://www.wikidata.org/entity/Q2631281,Cypripedium parviflorum,http://wordnet-rdf.princeton.edu/wn30/12057211-n
http://www.wikidata.org/entity/Q2940133,Carphophis amoenus,http://wordnet-rdf.princeton.edu/wn30/01728572-n
http://www.wikidata.org/entity/Q872853,Nautilus pompilius,http://wordnet-rdf.princeton.edu/wn30/01968897-n
http://www.wikidata.org/entity/Q3382191,upright piano,http://wordnet-rdf.princeton.edu/wn30/04515003-n
http://www.wikidata.org/entity/Q953960,parking meter,http://wordnet-rdf.princeton.edu/wn30/03891332-n
http://www.wikidata.org/entity/Q1049642,Indigo Bunting,http://wordnet-rdf.princeton.edu/wn30/01537544-n
http://www.wikidata.org/entity/Q3578987,fire screen,http://wordnet-rdf.princeton.edu/wn30/03347037-n
http://www.wikidata.org/entity/Q3807565,meatloaf,http://wordnet-rdf.princeton.edu/wn30/07871810-n
http://www.wikidata.org/entity/Q12252328,association football ball,http://wordnet-rdf.princeton.edu/wn30/04254680-n
http://www.wikidata.org/entity/Q17504942,scuba diver,http://wordnet-rdf.princeton.edu/wn30/10565667-n
http://www.wikidata.org/entity/Q4883086,bell-cot,http://wordnet-rdf.princeton.edu/wn30/02825657-n
http://www.wikidata.org/entity/Q13389713,snorkel,http://wordnet-rdf.princeton.edu/wn30/04251144-n
http://www.wikidata.org/entity/Q6817227,water bottle,http://wordnet-rdf.princeton.edu/wn30/04557648-n
http://www.wikidata.org/entity/Q38132106,soup bowl,http://wordnet-rdf.princeton.edu/wn30/04263257-n
http://www.wikidata.org/entity/Q47493881,water jug,http://wordnet-rdf.princeton.edu/wn30/04560804-n
http://www.wikidata.org/entity/Q33609,polar bear,http://wordnet-rdf.princeton.edu/wn30/02134084-n/
